is_sell,Class,amount_scaled,quantity_scaled,hour,minute
0,0,1.2686658866417426,-0.09952362907226614,5,38
0,0,1.2686658866417426,-0.09493348089541129,5,38
0,0,1.2686658866417426,-0.10019302568139081,5,38
0,0,1.2686658866417426,-0.09856734820208804,5,38
0,0,1.2686658866417426,-0.09856734820208804,5,38
0,0,1.2686658866417426,-0.09856734820208804,5,38
0,0,1.2686658866417426,-0.09866297628910585,5,38
0,0,1.2686658866417426,-0.09856734820208804,5,38
0,0,1.2686658866417426,-0.09493348089541129,5,38
1,0,1.2684447447976472,-0.098089207766999,5,38
1,0,1.2684447447976472,-0.0961766460266428,5,38
1,0,1.2684447447976472,-0.100097397594373,5,38
1,0,1.2684447447976472,-0.09981051333331957,5,38
1,0,1.2684447447976472,-0.08221494532204263,5,38
1,0,1.2684447447976472,-0.09053458889259204,5,38
0,0,1.2686658866417426,-0.10038428185542642,5,38
0,0,1.2686658866417426,-0.10086242229051548,5,38
1,0,1.2684447447976472,-0.08278871384414947,5,38
0,0,1.2686658866417426,-0.10057553802946205,5,38
0,0,1.2686658866417426,-0.10038428185542642,5,38
0,0,1.2686658866417426,-0.10028865376840862,5,38
0,0,1.2686658866417426,-0.08278871384414947,5,38
0,0,1.2686658866417426,-0.10086242229051548,5,38
1,0,1.2684447447976472,-0.09751543924489213,5,38
0,0,1.2686658866417426,-0.09981051333331957,5,38
1,0,1.2684447447976472,-0.09961925715928394,5,38
0,0,1.2686658866417426,-0.09789795159296337,5,38
0,0,1.2686658866417426,-0.0921602663718948,5,38
0,0,1.2686658866417426,-0.10038428185542642,5,38
0,0,1.2686658866417426,-0.053430891129681954,5,38
0,0,1.2686658866417426,-0.04166863642649138,5,38
0,0,1.2686658866417426,-0.08441439132345223,5,38
0,0,1.2686658866417426,-0.0608898819170711,5,38
1,0,1.2684447447976472,-0.09761106733190995,5,38
0,0,1.2686658866417426,0.02115901674420946,5,38
0,0,1.2686658866417426,-0.09981051333331957,5,38
0,0,1.2686658866417426,-0.10019302568139081,5,38
0,1,1.2686658866417426,0.8162109322102777,5,38
1,0,1.2684447447976472,-0.08374499471432756,5,38
0,1,1.2686658866417426,0.7431510737286713,5,38
0,0,1.2686658866417426,0.08035280260823356,5,38
0,0,1.2686658866417426,-0.09875860437612366,5,38
0,0,1.2686658866417426,-0.09560287750453596,5,38
0,0,1.2686658866417426,-0.0959853898526072,5,38
1,0,1.2684447447976472,-0.0961766460266428,5,38
1,1,-1.0657074208540038,-0.09244715063294824,6,55
1,1,-1.0716782506478024,-0.0548653124349491,6,55
1,1,-1.072783959868602,-0.10028865376840862,6,55
1,1,-1.0730051017130195,-0.10038428185542642,6,55
1,0,-1.0884850308077547,-0.10028865376840862,6,55
1,0,-1.0887061726518503,-0.10038428185542642,6,55
1,0,-1.0909175910940934,-0.09340343150312633,6,55
1,0,-1.0909175910940934,-0.09531599324348253,6,55
1,0,-1.101753541460569,-0.10038428185542642,6,55
1,0,-1.1019746833046646,0.007292944126627084,6,55
1,0,-1.1019746833046646,0.06151406946572509,6,55
1,0,-1.1019746833046646,-0.08202368914800699,6,55
1,0,-1.1019746833046646,-0.10038428185542642,6,55
1,0,-1.1019746833046646,-0.10028865376840862,6,55
1,0,-1.1019746833046646,-0.038130397206832436,6,55
1,0,-1.1019746833046646,-0.023786184154161002,6,55
1,0,-1.1019746833046646,-0.09646353028769623,6,55
1,0,-1.1021958251487602,-0.10038428185542642,6,55
1,0,-1.112589491826723,-0.10038428185542642,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
0,1,-1.121435165595373,8.062237969810758,6,55
0,0,-1.121435165595373,-0.07647726010097405,6,55
0,1,-1.121435165595373,21.990468843954712,6,55
0,0,-1.121435165595373,0.5683429306601155,6,55
0,0,-1.121435165595373,-0.100097397594373,6,55
0,0,-1.121435165595373,0.4183980902161902,6,55
0,0,-1.121435165595373,0.33692296007701644,6,55
0,0,-1.121435165595373,-0.025411861633463765,6,55
0,0,-1.121435165595373,2.3263696823955256,6,55
1,0,-1.1216563074394685,-0.10028865376840862,6,55
1,0,-1.1216563074394685,-0.10086242229051548,6,55
1,0,-1.1216563074394685,-0.10057553802946205,6,55
1,0,-1.1216563074394685,-0.10038428185542642,6,55
1,0,-1.1216563074394685,-0.10047990994244424,6,55
1,0,-1.1216563074394685,-0.10095805037753329,6,55
1,0,-1.1216563074394685,-0.10038428185542642,6,55
1,0,-1.1216563074394685,-0.10028865376840862,6,55
0,0,-1.121435165595373,-0.100097397594373,6,55
0,0,-1.121435165595373,-0.09493348089541129,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.10047990994244424,6,55
1,0,-1.1216563074394685,-0.10038428185542642,6,55
1,0,-1.1216563074394685,-0.09636790220067844,6,55
1,0,-1.1216563074394685,-0.09388157193821538,6,55
1,0,-1.1216563074394685,-0.10038428185542642,6,55
1,0,-1.1216563074394685,0.037989560059343945,6,55
0,0,-1.121435165595373,-0.09789795159296337,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
0,0,-1.121435165595373,-0.09789795159296337,6,55
0,0,-1.121435165595373,-0.10028865376840862,6,55
1,1,-1.1021958251487602,-0.10038428185542642,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,0.1600109990940689,6,55
1,0,-1.1216563074394685,-0.04702380929948872,6,55
0,0,-1.121435165595373,-0.10019302568139081,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.03803476911981462,6,55
1,0,-1.1216563074394685,-0.10028865376840862,6,55
0,0,-1.121435165595373,-0.09961925715928394,6,55
1,0,-1.1216563074394685,-0.07016580635779862,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,0.2999148904011242,6,55
0,0,-1.121435165595373,-0.09942800098524833,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.09789795159296337,6,55
0,0,-1.121435165595373,-0.08843077097820023,6,55
1,0,-1.1216563074394685,-0.09789795159296337,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.04463310712404348,6,55
0,0,-1.121435165595373,-0.09761106733190995,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.09502910898242908,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
0,0,-1.121435165595373,-0.0951247370694469,6,55
0,0,-1.121435165595373,-0.09005644845750299,6,55
0,0,-1.121435165595373,-0.10019302568139081,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
1,0,-1.1216563074394685,-0.09875860437612366,6,55
0,0,-1.121435165595373,-0.10038428185542642,6,55
1,0,-1.1216563074394685,-0.030862662593478907,6,55
0,0,-1.121435165595373,-0.09875860437612366,6,55
0,0,-1.121435165595373,-0.08871765523925366,6,55
1,0,-1.1216563074394685,-0.09885423246314148,6,55
0,0,-1.121435165595373,-0.09885423246314148,6,55
1,0,-1.1216563074394685,-0.05935983252478614,6,55
1,0,-1.1216563074394685,-0.09741981115787433,6,55
1,0,-1.1216563074394685,-0.09885423246314148,6,55
0,0,-1.121435165595373,-0.09885423246314148,6,55
0,0,-1.121435165595373,-0.08651820923784403,6,55
1,0,-1.1216563074394685,-0.08317122619222071,6,55
1,0,-1.1216563074394685,-0.09885423246314148,6,55
0,0,-1.121435165595373,-0.09885423246314148,6,55
1,0,-1.1216563074394685,-0.09885423246314148,6,55
0,0,-1.121435165595373,-0.07619037583992062,6,55
0,0,-1.121435165595373,-0.0951247370694469,6,55
1,0,-1.1216563074394685,-0.10038428185542642,6,55
1,0,-1.1218774492835641,-0.10038428185542642,6,55
1,0,-1.1218774492835641,-0.08881328332627147,6,55
1,0,-1.1218774492835641,-0.09091710124066328,6,55
1,0,-1.1218774492835641,-0.09464659663435784,6,55
1,0,-1.1307231230522141,-0.08374499471432756,6,55
1,0,-1.1351459599363782,-0.09531599324348253,6,55
1,0,-1.1351459599363782,-0.09340343150312633,6,55
1,0,-1.1351459599363782,-0.08192806106098918,6,55
1,0,-1.1351459599363782,-0.10019302568139081,6,55
1,0,-1.1364728110015954,-0.03028889407137205,6,55
1,0,-1.1364728110015954,-0.10038428185542642,6,55
0,0,-1.1426647826394896,-0.0710264591409589,6,55
1,0,-1.142885924483907,-0.10038428185542642,6,55
1,0,-1.142885924483907,-0.10076679420349766,6,55
1,0,-1.142885924483907,-0.09885423246314148,6,55
0,0,-1.1426647826394896,-0.10038428185542642,6,56
1,0,-1.142885924483907,-0.08269308575713166,6,56
1,0,-1.142885924483907,0.10617238610304211,6,56
0,0,-1.1426647826394896,-0.09885423246314148,6,56
0,0,-1.1426647826394896,-0.0991411167241949,6,56
1,0,-1.142885924483907,-0.09885423246314148,6,56
1,1,-1.142885924483907,1.1548299883403412,6,56
1,0,-1.142885924483907,-0.09741981115787433,6,56
1,0,-1.142885924483907,-0.07724228479711652,6,56
0,0,-1.1426647826394896,-0.09885423246314148,6,56
0,0,-1.1426647826394896,-0.09474222472137567,6,56
0,0,-1.1426647826394896,-0.09311654724207291,6,56
1,0,-1.142885924483907,-0.09885423246314148,6,56
0,0,-1.1426647826394896,-0.09981051333331957,6,56
1,0,-1.142885924483907,-0.0951247370694469,6,56
1,0,-1.142885924483907,-0.023212415632054152,6,56
1,0,-1.142885924483907,-0.10019302568139081,6,56
0,0,-1.1426647826394896,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.0951247370694469,6,56
1,0,-1.142885924483907,-0.09770669541892776,6,56
1,0,-1.142885924483907,-0.039851702773153,6,56
1,0,-1.142885924483907,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.09722855498383871,6,56
1,0,-1.142885924483907,0.025844793008082137,6,56
1,0,-1.142885924483907,-0.08948267993539614,6,56
1,0,-1.142885924483907,-0.10019302568139081,6,56
0,0,-1.1426647826394896,-0.10038428185542642,6,56
0,0,-1.1426647826394896,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.09856734820208804,6,56
0,0,-1.1426647826394896,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.09866297628910585,6,56
0,0,-1.1426647826394896,-0.10000176950735518,6,56
0,0,-1.1426647826394896,-0.08183243297397139,6,56
1,0,-1.142885924483907,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.0959853898526072,6,56
0,1,-1.1426647826394896,0.35805676730795233,6,56
